spend_id,interaction_id,spend_category,amount_local,currency,amount_usd,payment_date
P007244,I001568,Meals,49.24,USD,49.24,2024-08-03
P007245,I000149,Lodging,788.36,CAD,583.39,2025-03-16
P007246,I002744,Meals,76.64,EUR,83.54,2024-03-10
P007247,I000901,Honoraria,1522.89,EUR,1659.95,2025-07-05
P007248,I005129,Meals,51.44,CAD,38.07,2025-01-04
P007249,I000599,Lodging,1123.86,MXN,65.18,2025-06-09
P007250,I004785,Meals,41.08,EUR,44.78,2024-04-02
P007251,I004196,Meals,61.64,MXN,3.58,2024-02-04
P007252,I001762,Lodging,722.2,MXN,41.89,2025-05-11
P007253,I005260,Venue/AV,2998.13,EUR,3267.96,2024-08-22
P007254,I006758,Meals,76.58,EUR,83.47,2024-10-09
P007255,I001062,Travel,634.5,BRL,126.9,2024-11-19
P007256,I003554,Meals,99.17,INR,,2024-12-22
P007257,I000620,Travel,482.35,EUR,525.76,2024-06-09
P007258,I005147,Honoraria,1380.91,USD,1380.91,2024-07-24
P007259,I000489,Travel,264.27,INR,3.17,2024-10-26
P007260,I005839,Travel,296.95,GBP,377.13,2025-06-27
P007261,I002374,Honoraria,498.91,CAD,369.19,2025-07-14
P007262,I002064,Honoraria,1516.39,USD,1516.39,2024-06-16
P007263,I001461,Honoraria,1690.2,BRL,338.04,2024-09-12
P007264,I004095,Honoraria,1550.32,USD,1550.32,2025-02-22
P007265,I001670,Venue/AV,3731.6,JPY,,2024-04-16
P007266,I004003,Travel,520.05,JPY,3.48,2024-07-11
P007267,I000600,Travel,338.04,JPY,2.26,2025-06-03
P007268,I005292,Meals,107.12,MXN,6.21,2024-03-21
P007269,I002529,Venue/AV,1006.06,USD,1006.06,2024-11-27
P007270,I005026,Venue/AV,1656.88,JPY,11.1,2024-02-19
P007271,I006907,Meals,250.18,INR,3.0,2024-07-09
P007272,I000827,Lodging,356.63,BRL,,2024-03-14
P007273,I006502,Travel,204.69,BRL,40.94,2025-02-14
P007274,I000568,Lodging,296.38,BRL,59.28,2025-01-09
P007275,I006811,Honoraria,1620.9,CAD,1199.47,2025-04-27
P007276,I002999,Honoraria,1481.25,EUR,1614.56,2025-01-20
P007277,I003367,Lodging,920.97,INR,11.05,2024-01-17
P007278,I005328,Lodging,169.5,EUR,184.76,2024-02-17
P007279,I002603,Honoraria,899.07,BRL,179.81,2024-03-26
P007280,I004736,Lodging,1759.08,GBP,2234.03,2024-02-12
P007281,I005205,Honoraria,3470.04,BRL,694.01,2024-11-09
P007282,I006185,Meals,42.47,EUR,46.29,2024-03-07
P007283,I004070,Travel,381.33,GBP,484.29,2024-04-09
P007284,I000424,Honoraria,467.85,BRL,93.57,2024-06-25
P007285,I000217,Lodging,377.36,GBP,479.25,2025-07-02
P007286,I000896,Meals,45.97,USD,45.97,2024-11-30
P007287,I004781,Meals,68.1,INR,0.82,2024-06-12
P007288,I001754,Travel,345.36,CAD,255.57,2024-11-30
P007289,I006769,Honoraria,1437.46,MXN,83.37,2024-02-26
P007290,I003441,Travel,554.15,EUR,604.02,2024-02-11
P007291,I003615,Meals,85.6,BRL,17.12,2024-07-10
P007292,I006111,Honoraria,1027.24,EUR,1119.69,2024-10-05
P007293,I005607,Meals,157.09,EUR,,2024-07-04
P007294,I003798,Honoraria,489.06,EUR,533.08,2024-03-08
P007295,I005354,Venue/AV,3278.88,CAD,2426.37,2025-05-27
P007296,I004623,Venue/AV,2744.22,EUR,2991.2,2024-09-23
P007297,I002682,Honoraria,2631.17,INR,31.57,2025-01-11
P007298,I003187,Meals,27.91,BRL,5.58,2024-06-10
P007299,I001205,Meals,205.67,EUR,224.18,2025-01-31
P007300,I004890,Honoraria,886.3,BRL,177.26,2024-02-22
P007301,I006718,Meals,52.2,BRL,10.44,2025-01-23
P007302,I001226,Honoraria,600.26,BRL,120.05,2024-08-15
P007303,I002651,Meals,92.16,INR,,2024-08-03
P007304,I000992,Meals,59.24,EUR,64.57,2025-07-14
P007305,I001208,Venue/AV,1606.69,EUR,1751.29,2024-10-21
P007306,I004475,Lodging,454.03,CAD,335.98,2024-08-18
P007307,I003376,Honoraria,1225.42,EUR,1335.71,2024-03-23
P007308,I002136,Travel,272.09,EUR,296.58,2024-06-24
P007309,I004308,Meals,171.91,JPY,1.15,2025-02-25
P007310,I003736,Honoraria,1118.21,BRL,223.64,2024-05-08
P007311,I002426,Travel,141.29,BRL,28.26,2024-11-04
P007312,I006118,Travel,146.56,EUR,159.75,2024-07-17
P007313,I005486,Travel,318.08,USD,318.08,2024-03-13
P007314,I000486,Meals,77.5,CAD,57.35,2024-01-10
P007315,I003423,Honoraria,1490.52,MXN,,2024-08-12
P007316,I003988,Honoraria,1183.56,EUR,1290.08,2024-04-03
P007317,I000473,Meals,91.04,BRL,18.21,2024-06-05
P007318,I004015,Travel,347.74,INR,4.17,2024-04-18
P007319,I000488,Travel,396.21,USD,396.21,2024-11-12
P007320,I003859,Travel,607.44,JPY,4.07,2024-03-17
P007321,I006585,Lodging,357.09,USD,357.09,2025-01-31
P007322,I000939,Meals,59.71,USD,59.71,2024-07-09
P007323,I001267,Meals,87.45,BRL,17.49,2024-07-13
P007324,I005962,Travel,510.47,EUR,556.41,2024-03-11
P007325,I004429,Meals,108.44,EUR,118.2,
P007326,I006802,Travel,688.75,JPY,4.61,2025-07-02
P007327,I003389,Honoraria,630.2,EUR,686.92,2024-04-09
P007328,I003503,Travel,364.58,CAD,269.79,2025-03-30
P007329,I002615,Meals,73.58,CAD,54.45,2024-11-08
P007330,I005832,Meals,65.44,EUR,71.33,2025-03-28
P007331,I002695,Meals,26.6,MXN,1.54,2025-01-22
P007332,I005169,Honoraria,1737.08,GBP,2206.09,2024-09-01
P007333,I001919,Travel,293.35,JPY,1.97,2025-03-13
P007334,I002254,Meals,26.18,INR,0.31,2025-04-21
P007335,I002223,Lodging,585.52,USD,585.52,2024-09-11
P007336,I006224,Meals,183.23,USD,183.23,2025-01-31
P007337,I006348,Meals,136.99,MXN,7.95,2024-12-12
P007338,I002832,Meals,191.08,INR,2.29,2025-01-07
P007339,I005995,Travel,580.83,BRL,116.17,2025-05-14
P007340,I001621,Venue/AV,1156.47,EUR,1260.55,2024-04-12
P007341,I005587,Travel,314.89,JPY,2.11,2024-03-22
P007342,I003419,Travel,933.87,MXN,,2024-03-06
P007343,I001264,Honoraria,584.75,EUR,637.38,2024-02-09
P007344,I005421,Lodging,762.06,JPY,,2024-03-30
P007345,I004120,Meals,41.44,MXN,2.4,2024-01-23
P007346,I002768,Travel,337.13,CAD,,2025-02-25
P007347,I006790,Travel,968.8,EUR,1055.99,2025-07-18
P007348,I005147,Lodging,532.21,BRL,106.44,2024-08-03
P007349,I000283,Lodging,308.58,eur,336.35,2024-02-04
P007350,I004516,Travel,1413.64,CAD,,2024-07-11
P007351,I004063,Lodging,779.12,EUR,849.24,2024-10-22
P007352,I004788,Meals,111.8,MXN,6.48,2025-02-22
P007353,I002162,Travel,100.54,JPY,0.67,2024-10-03
P007354,I005075,Lodging,686.59,CAD,508.08,2025-01-13
P007355,I003263,Honoraria,1235.95,BRL,247.19,2025-01-29
P007356,I003746,Meals,41.27,EUR,44.98,2024-12-22
P007357,I003444,Meals,203.69,CAD,150.73,2024-08-11
P007358,I005714,Meals,45.08,USD,45.08,2025-06-03
P007359,I001773,Meals,94.67,EUR,103.19,2024-04-01
P007360,I001364,Meals,101.58,MXN,5.89,2024-10-10
P007361,I005364,Honoraria,1830.06,EUR,1994.77,2024-12-11
P007362,I001603,Meals,168.08,EUR,183.21,2024-01-27
P007363,I000154,Venue/AV,1363.95,MXN,79.11,2025-07-27
P007364,I000765,Meals,36.83,INR,0.44,2024-07-16
P007365,I003737,Meals,181.89,USD,181.89,2024-04-07
P007366,I006666,Travel,166.79,BRL,33.36,2025-02-04
P007367,I001610,Honoraria,1449.57,BRL,289.91,2024-02-11
P007368,I004688,Honoraria,308.06,MXN,17.87,2024-11-23
P007369,I004971,Honoraria,910.24,MXN,52.79,2025-02-05
P007370,I004322,Meals,96.51,EUR,105.2,2024-11-01
P007371,I001987,Meals,90.93,INR,1.09,2024-05-31
P007372,I000978,Meals,116.26,mxn,6.74,2024-02-14
P007373,I005290,Travel,234.73,EUR,255.86,2024-06-19
P007374,I001502,Meals,109.99,EUR,119.89,2024-01-31
P007375,I003398,Travel,1388.0,EUR,1512.92,2024-06-15
P007376,I001407,Lodging,114.31,EUR,124.6,2024-04-19
P007377,I004903,Travel,731.49,MXN,42.43,2025-04-14
P007378,I007226,Meals,490.27,JPY,3.28,2025-04-27
P007379,I004080,Venue/AV,2767.7,EUR,,2025-02-07
P007380,I006348,Meals,109.28,USD,109.28,2024-11-29
P007381,I003752,Meals,44.68,USD,44.68,2024-09-21
P007382,I005812,Travel,229.81,EUR,,2024-09-11
P007383,I006278,Meals,91.31,MXN,5.3,2025-06-09
P007384,I001050,Honoraria,1461.13,JPY,9.79,2025-03-25
P007385,I003890,Travel,250.19,JPY,1.68,2024-07-20
P007386,I002530,Meals,90.04,USD,90.04,2024-05-16
P007387,I002314,Travel,345.94,EUR,,2024-10-20
P007388,I007000,Honoraria,1306.56,CAD,966.85,2024-02-13
P007389,I006856,Meals,16.65,INR,0.2,2025-02-05
P007390,I006233,Meals,94.64,MXN,5.49,2025-04-05
P007391,I001021,Meals,75.26,GBP,95.58,2025-02-02
P007392,I004321,Honoraria,341.33,EUR,372.05,2024-08-15
P007393,I000843,Honoraria,1356.74,INR,16.28,2024-07-08
P007394,I002371,Meals,122.59,CAD,90.72,2024-10-19
P007395,I011749,Meals,70.37,JPY,0.47,2024-09-22
P007396,I006776,Meals,227.71,JPY,1.53,2025-05-30
P007397,I004558,Meals,86.03,BRL,17.21,2024-07-31
P007398,I002429,Meals,142.3,BRL,28.46,2025-02-11
P007399,I000183,Honoraria,1762.39,JPY,11.81,2025-01-25
P007400,I004229,Meals,54.26,BRL,10.85,2025-02-04
P007401,I005652,Travel,406.99,CAD,301.17,2025-02-15
P007402,I001737,Meals,76.58,EUR,83.47,2025-05-16
P007403,I009487,Honoraria,2484.39,EUR,2707.99,2025-06-18
P007404,I001943,Travel,255.34,INR,3.06,2024-04-10
P007405,I002856,Meals,71.18,BRL,14.24,2025-06-20
P007406,I006002,Meals,72.22,CAD,53.44,2024-02-24
P007407,I006942,Venue/AV,2218.38,EUR,2418.03,2024-08-18
P007408,I002981,Meals,66.6,USD,66.6,2024-11-13
P007409,I000149,Travel,211.51,MXN,12.27,2025-02-13
P007410,I004879,Meals,63.85,CAD,47.25,2025-04-15
P007411,I000981,Honoraria,738.91,GBP,938.42,2024-01-20
P007412,I005712,Meals,147.92,JPY,0.99,2025-05-22
P007413,I005552,Meals,64.58,MXN,3.75,2024-02-23
P007414,I006997,Meals,45.79,USD,45.79,2025-06-11
P007415,I000101,Honoraria,730.36,BRL,146.07,2024-05-16
P007416,I006921,Meals,76.3,BRL,15.26,2024-09-21
P007417,I003822,Travel,661.26,EUR,720.77,2024-11-25
P007418,I000787,Meals,56.13,EUR,61.18,2025-03-15
P007419,I001865,Lodging,354.54,JPY,,2024-11-24
P007420,I002664,Honoraria,457.3,EUR,498.46,2024-09-19
P007421,I003369,Honoraria,229.13,USD,229.13,2024-01-25
P007422,I002108,Meals,15.73,BRL,3.15,2024-07-10
P007423,I006046,Meals,61.62,BRL,12.32,2025-04-20
P007424,I006502,Travel,355.8,MXN,20.64,2025-01-06
P007425,I000566,Meals,84.71,gbp,,2024-10-04
P007426,I002184,Travel,1329.48,INR,15.95,2024-11-13
P007427,I004974,Meals,102.45,JPY,0.69,2024-11-16
P007428,I000458,Travel,368.15,mxn,21.35,2025-06-22
P007429,I005725,Honoraria,2054.92,USD,2054.92,2024-07-05
P007430,I001988,Meals,87.63,GBP,111.29,2025-02-07
P007431,I002361,Meals,107.52,GBP,136.55,2024-09-18
P007432,I001851,Meals,121.99,CAD,90.27,2024-03-27
P007433,I005567,Honoraria,507.74,BRL,101.55,2024-01-31
P007434,I002370,Honoraria,2216.83,CAD,1640.45,2024-11-26
P007435,I003761,Meals,66.44,MXN,3.85,2024-08-01
P007436,I000498,Meals,34.86,BRL,6.97,2024-08-22
P007437,I005388,Travel,101.53,EUR,,2024-01-18
P007438,I001707,Meals,89.14,USD,89.14,2024-12-03
P007439,I004781,Travel,891.49,INR,10.7,2024-06-05
P007440,I005456,Meals,65.02,MXN,3.77,2025-01-23
P007441,I000943,Meals,33.24,BRL,6.65,2024-04-15
P007442,I005731,Honoraria,399.5,mxn,23.17,2024-04-04
P007443,I001501,Travel,1412.0,EUR,1539.08,2024-08-25
P007444,I001471,Travel,575.13,GBP,730.42,2024-03-06
P007445,I001783,Meals,145.16,EUR,158.22,2024-03-01
P007446,I003957,Lodging,337.32,USD,337.32,2024-06-03
P007447,I001888,Meals,29.48,MXN,1.71,2024-06-22
P007448,I000428,Meals,68.32,EUR,74.47,2025-03-01
P007449,I001266,Meals,49.23,USD,49.23,2024-12-11
P007450,I002161,Travel,296.82,EUR,323.53,2024-10-19
P007451,I002400,Meals,266.0,INR,3.19,2025-03-17
P007452,I011717,Venue/AV,2409.71,INR,28.92,2025-02-17
P007453,I002355,Travel,536.22,CAD,396.8,2025-01-17
P007454,I004581,Meals,138.39,CAD,102.41,2025-04-15
P007455,I002694,Travel,276.76,CAD,204.8,2024-10-16
P007456,I001247,Travel,200.11,EUR,218.12,2024-08-30
P007457,I006666,Honoraria,319.75,BRL,63.95,2024-12-27
P007458,I004106,Lodging,120.13,EUR,130.94,2024-06-20
P007459,I006009,Meals,155.45,GBP,197.42,2024-05-09
P007460,I006811,Lodging,582.07,MXN,33.76,2025-05-25
P007461,I008210,Meals,106.75,EUR,116.36,2025-01-26
P007462,I002493,Meals,72.09,USD,72.09,2025-05-23
P007463,I003884,Lodging,2039.02,INR,24.47,2025-07-18
P007464,I001967,Meals,65.44,USD,65.44,2025-04-15
P007465,I004097,Meals,65.12,CAD,48.19,2024-05-03
P007466,I004544,Travel,625.85,MXN,36.3,2024-07-19
P007467,I003977,Honoraria,459.06,INR,5.51,2025-03-23
P007468,I003702,Meals,76.27,GBP,96.86,2024-11-07
P007469,I005921,Meals,133.2,JPY,0.89,2025-07-20
P007470,I004027,Travel,161.69,JPY,1.08,2024-05-06
P007471,I003219,Meals,176.55,JPY,1.18,2024-11-10
P007472,I001315,Lodging,373.34,JPY,2.5,2024-02-13
P007473,I002398,Honoraria,1566.26,INR,18.8,2025-03-22
P007474,I004319,Honoraria,1199.11,MXN,69.55,2024-05-09
P007475,I001683,Meals,91.05,CAD,67.38,2025-03-25
P007476,I000214,Honoraria,741.72,USD,741.72,2024-08-18
P007477,I005813,Travel,318.08,USD,318.08,2025-02-17
P007478,I002635,Lodging,990.93,CAD,733.29,2024-08-30
P007479,I006110,Meals,184.12,MXN,,2024-11-28
P007480,I006026,Travel,169.71,MXN,9.84,2024-05-27
P007481,I004269,Lodging,1033.44,USD,1033.44,2024-10-26
P007482,I001461,Travel,397.99,CAD,294.51,2024-08-16
P007483,I006763,Meals,56.49,USD,56.49,2024-12-21
P007484,I005671,Travel,267.67,EUR,291.76,2024-09-28
P007485,I005068,Meals,59.76,EUR,65.14,2025-04-13
P007486,I003870,Lodging,416.4,EUR,453.88,2024-11-27
P007487,I002756,Lodging,1104.96,EUR,1204.41,2025-05-27
P007488,I003811,Travel,306.94,BRL,61.39,2024-10-28
P007489,I006297,Meals,58.75,MXN,3.41,2025-02-23
P007490,I001585,Meals,91.01,USD,91.01,2024-04-13
P007491,I001195,Travel,198.22,MXN,11.5,2024-03-07
P007492,I005913,Honoraria,1676.2,EUR,1827.06,2024-04-27
P007493,I006817,Meals,52.52,CAD,38.86,2024-06-29
P007494,I002575,Meals,222.48,EUR,242.5,2024-08-08
P007495,I004585,Travel,241.94,INR,2.9,2025-05-29
P007496,I005018,Honoraria,2127.95,BRL,425.59,2024-08-18
P007497,I003930,Honoraria,1549.5,MXN,89.87,2024-03-21
P007498,I004269,Honoraria,809.3,BRL,161.86,2024-10-18
P007499,I002296,Travel,264.42,CAD,195.67,2024-04-23
P007500,I004335,Lodging,364.98,JPY,2.45,2025-03-29
P007501,I003006,Meals,129.15,GBP,164.02,2024-04-17
P007502,I000738,Meals,112.86,USD,112.86,2024-04-02
P007503,I004347,Meals,61.93,EUR,67.5,2024-06-26
P007504,I001247,Travel,298.4,EUR,325.26,2024-08-17
P007505,I003173,Meals,22.27,GBP,28.28,2025-02-10
P007506,I003479,Meals,106.86,JPY,0.72,2024-12-01
P007507,I002701,Meals,88.66,JPY,0.59,2024-10-17
P007508,I005581,Meals,77.26,MXN,,2024-12-04
P007509,I004536,Meals,24.33,EUR,26.52,2024-04-18
P007510,I004328,Lodging,536.04,EUR,584.28,2024-10-04
P007511,I003575,Venue/AV,2546.61,CAD,1884.49,2024-08-21
P007512,I001446,Travel,343.95,GBP,436.82,2025-06-27
P007513,I006555,Meals,35.21,USD,35.21,2024-10-20
P007514,I005569,Travel,763.06,EUR,831.74,2024-12-18
P007515,I002968,Travel,130.05,INR,1.56,2024-04-09
P007516,I000870,Venue/AV,5312.07,JPY,35.59,2024-11-26
P007517,I003118,Honoraria,898.92,EUR,979.82,2025-05-31
P007518,I002807,Meals,127.65,INR,1.53,2024-06-12
P007519,I002238,Venue/AV,2933.16,CAD,2170.54,2024-05-22
P007520,I003287,Venue/AV,974.35,MXN,56.51,2024-03-31
P007521,I002826,Travel,248.69,EUR,271.07,2025-06-07
P007522,I000137,Lodging,975.5,EUR,1063.3,2024-09-26
P007523,I001332,Meals,123.36,EUR,134.46,2025-04-27
P007524,I003689,Lodging,647.81,GBP,822.72,2025-06-20
P007525,I005733,Lodging,298.85,EUR,325.75,2025-04-10
P007526,I006940,Meals,183.21,MXN,10.63,2024-12-06
P007527,I006217,Lodging,570.67,EUR,622.03,2024-02-04
P007528,I000919,Venue/AV,1791.94,JPY,12.01,2024-10-08
P007529,I004792,Travel,871.92,GBP,1107.34,2024-02-10
P007530,I004348,Honoraria,1282.57,BRL,256.51,2024-12-29
P007531,I005524,Meals,133.82,USD,133.82,2024-11-08
P007532,I005287,Travel,423.08,BRL,84.62,2025-04-04
P007533,I002818,Honoraria,2491.8,GBP,3164.59,2024-01-28
P007534,I006949,Venue/AV,3411.53,eur,3718.57,2025-03-16
P007535,I005805,Lodging,568.8,CAD,420.91,2025-05-30
P007536,I002561,Honoraria,1009.43,MXN,58.55,2024-10-02
P007537,I003294,Meals,127.0,INR,1.52,2024-05-27
P007538,I005452,Meals,43.07,EUR,46.95,2024-11-22
P007539,I002980,Meals,102.18,EUR,111.38,2024-03-25
P007540,I003457,Lodging,133.38,EUR,145.38,2024-03-20
P007541,I000120,Meals,105.7,GBP,134.24,2024-11-19
P007542,I006120,Meals,83.55,GBP,106.11,2025-04-10
P007543,I003145,Honoraria,1499.67,EUR,1634.64,2024-06-09
P007544,I006528,Meals,28.35,JPY,0.19,2024-02-18
P007545,I006943,Lodging,376.55,JPY,2.52,2024-12-20
P007546,I002726,Meals,34.15,JPY,0.23,2024-01-13
P007547,I001153,Lodging,408.13,cad,302.02,2025-03-23
P007548,I002901,Meals,94.7,EUR,103.22,2024-06-05
P007549,I003730,Meals,46.9,EUR,51.12,2024-08-02
P007550,I000337,Meals,74.12,INR,0.89,2025-03-26
P007551,I002994,Travel,372.46,EUR,405.98,2025-04-13
P007552,I002023,Meals,40.17,JPY,0.27,2024-07-16
P007553,I005525,Meals,45.69,INR,0.55,2024-06-19
P007554,I002653,Meals,70.2,EUR,76.52,2024/07/14
P007555,I001466,Meals,81.46,USD,81.46,2025-03-02
P007556,I006691,Honoraria,1426.43,EUR,1554.81,2025-03-09
P007557,I002405,Honoraria,607.52,JPY,4.07,2025-04-13
P007558,I006820,Travel,294.97,USD,294.97,2024-11-23
P007559,I005151,Travel,460.09,MXN,26.69,2024-05-25
P007560,I006124,Travel,350.85,USD,350.85,2025-03-26
P007561,I006776,Meals,35.63,INR,0.43,2025-06-01
P007562,I005079,Meals,34.58,GBP,43.92,2024-11-10
P007563,I003347,Meals,94.19,JPY,0.63,2024-02-29
P007564,I001862,Lodging,392.33,CAD,290.32,2024-04-08
P007565,I005778,Meals,54.94,JPY,0.37,2024-05-16
P007566,I006793,Meals,206.48,EUR,225.06,2024-12-12
P007567,I004429,Travel,895.41,EUR,976.0,2024-08-05
P007568,I003528,Travel,366.55,JPY,2.46,2024-12-18
P007569,I005354,Honoraria,947.54,CAD,701.18,2025-05-08
P007570,I000872,Meals,64.79,BRL,12.96,2025-03-20
P007571,I004616,Meals,106.99,MXN,6.21,2024-04-17
P007572,I001986,Meals,34.15,CAD,25.27,2024-06-20
P007573,I002586,Meals,101.63,JPY,0.68,2025-06-25
P007574,I005600,Meals,73.33,USD,73.33,2024-04-27
P007575,I003384,Honoraria,2303.76,EUR,2511.1,2024-08-31
P007576,I003112,Lodging,713.31,EUR,777.51,2025-01-18
P007577,I002431,Venue/AV,4542.91,INR,54.51,2024-03-20
P007578,I002258,Meals,128.89,INR,1.55,2025-04-11
P007579,I006191,Travel,218.39,MXN,12.67,2024-08-18
P007580,I003218,Travel,116.67,BRL,23.33,2024-07-19
P007581,I006257,Meals,60.4,EUR,65.84,2024-11-17
P007582,I001624,Meals,50.93,EUR,55.51,2025-06-25
P007583,I002088,Lodging,641.82,EUR,699.58,2025-06-04
P007584,I005198,Meals,177.52,EUR,193.5,2025-05-11
P007585,I006203,Travel,328.6,EUR,358.17,2025-01-26
P007586,I003101,Honoraria,1296.47,USD,1296.47,2024-12-22
P007587,I004667,Travel,283.12,BRL,56.62,2025-07-10
P007588,I001403,Meals,96.39,USD,96.39,2024-07-03
P007589,I000617,Meals,128.02,JPY,0.86,2025-07-07
P007590,I000695,Meals,174.87,JPY,1.17,2024-12-13
P007591,I000396,Venue/AV,3714.47,CAD,2748.71,2024/07/08
P007592,I003071,Travel,495.89,CAD,366.96,2025-07-15
P007593,I005653,Meals,128.41,EUR,139.97,2024-10-05
P007594,I000439,Venue/AV,609.82,EUR,664.7,2025-05-26
P007595,I002005,Meals,173.87,EUR,189.52,2024-06-09
P007596,I004241,Travel,651.53,INR,7.82,2024-06-06
P007597,I006790,Venue/AV,2559.25,GBP,3250.25,2025-06-23
P007598,I003668,Travel,485.83,CAD,359.51,2025-05-02
P007599,I003905,Travel,151.82,USD,151.82,2025-03-24
P007600,I003857,Meals,41.74,MXN,2.42,2025-05-05
P007601,I005894,Travel,953.51,EUR,1039.33,2024-04-05
P007602,I001897,Honoraria,652.9,EUR,711.66,2024-07-13
P007603,I000252,Honoraria,1424.13,MXN,82.6,2025-01-05
P007604,I003592,Travel,354.39,BRL,70.88,2024-12-01
P007605,I005391,Honoraria,697.98,GBP,886.43,2024-11-23
P007606,I005178,Honoraria,2705.7,CAD,2002.22,2024-12-30
P007607,I006056,Honoraria,327.38,INR,3.93,2025-03-25
P007608,I000500,Meals,180.2,EUR,196.42,2024-07-23
P007609,I004784,Meals,52.97,GBP,67.27,2025-07-14
P007610,I003396,Venue/AV,822.5,JPY,5.51,2025-04-16
P007611,I000750,Travel,816.96,MXN,47.38,2024-07-23
P007612,I000608,Meals,101.36,MXN,5.88,2024-11-07
P007613,I005225,Meals,31.87,GBP,40.47,2024-04-17
P007614,I005620,Venue/AV,2708.19,EUR,2951.93,2024-08-31
P007615,I006814,Travel,565.41,JPY,3.79,2024-04-05
P007616,I002712,Meals,83.66,BRL,16.73,2025-05-22
P007617,I003299,Meals,46.53,MXN,2.7,2024-03-22
P007618,I001041,Travel,151.28,CAD,111.95,2024-06-05
P007619,I003348,Meals,32.43,EUR,35.35,2024-10-11
P007620,I006137,Travel,465.89,EUR,507.82,2024-11-08
P007621,I003974,Honoraria,1172.35,GBP,1488.88,2025-01-28
P007622,I001373,Travel,948.94,BRL,189.79,2024-12-04
P007623,I002050,Lodging,306.38,BRL,61.28,2024-02-03
P007624,I006929,Meals,98.55,INR,1.18,2024-03-03
P007625,I002718,Meals,55.53,MXN,3.22,2024-05-29
P007626,I004755,Meals,94.79,MXN,5.5,2024-03-14
P007627,I006604,Meals,94.15,EUR,102.62,2024-02-17
P007628,I000548,Meals,27.26,BRL,5.45,2024-12-12
P007629,I003856,Venue/AV,1743.1,EUR,1899.98,2024-09-19
P007630,I001701,Travel,290.24,MXN,16.83,2024-06-16
P007631,I004517,Travel,260.08,USD,260.08,2025-01-13
P007632,I004088,Meals,68.21,INR,0.82,2024-12-02
P007633,I002319,Meals,92.29,INR,1.11,2024-08-11
P007634,I001984,Travel,410.63,EUR,447.59,2025-07-12
P007635,I002825,Lodging,428.63,JPY,2.87,2024-04-18
P007636,I002666,Lodging,283.53,EUR,309.05,2025-05-03
P007637,I004957,Meals,36.93,BRL,7.39,2024-08-13
P007638,I005264,Travel,386.25,GBP,490.54,2025-03-08
P007639,I001621,Meals,79.4,GBP,100.84,2024-04-07
P007640,I002501,Meals,82.59,CAD,61.12,2024-11-20
P007641,I006464,Travel,294.73,BRL,58.95,2024-05-08
P007642,I006131,Travel,406.3,inr,4.88,2025-07-05
P007643,I006386,Honoraria,1528.97,GBP,1941.79,2024-12-19
P007644,I004950,Venue/AV,2163.77,EUR,2358.51,2025-03-13
P007645,I004051,Honoraria,213.33,EUR,232.53,2025-03-22
P007646,I003124,Meals,69.81,GBP,88.66,2025-02-16
P007647,I000909,Travel,201.24,BRL,40.25,2024-06-21
P007648,I005880,Travel,328.74,JPY,2.2,2025-06-23
P007649,I011608,Travel,453.29,EUR,,2024-12-08
P007650,I001512,Meals,297.4,BRL,59.48,2024-12-04
P007651,I005531,Meals,66.75,EUR,72.76,2025-03-15
P007652,I000165,Lodging,299.36,EUR,,2025-06-02
P007653,I002686,Meals,53.98,BRL,10.8,2025-06-28
P007654,I004879,Travel,141.9,USD,141.9,2025-03-05
P007655,I002874,Honoraria,751.2,EUR,818.81,2024-10-22
P007656,I001158,Venue/AV,1173.88,EUR,1279.53,2024-12-18
P007657,I004558,Lodging,272.99,BRL,54.6,2024-08-09
P007658,I006689,Honoraria,2300.71,GBP,2921.9,2024-05-22
P007659,I002787,Lodging,425.11,EUR,463.37,2025-04-16
P007660,I000162,Meals,91.25,cad,67.53,2024-03-24
P007661,I004348,Travel,166.9,USD,166.9,2025-01-06
P007662,I003002,Meals,79.93,GBP,101.51,2024-06-16
P007663,I005526,Travel,1004.53,EUR,1094.94,2024-08-10
P007664,I006847,Travel,302.05,INR,3.62,2024-12-20
P007665,I002021,Meals,156.88,EUR,171.0,2025-03-29
P007666,I002656,Honoraria,436.83,EUR,476.14,2025-07-19
P007667,I000361,Meals,55.08,GBP,69.95,2024-06-21
P007668,I004183,Meals,69.66,MXN,4.04,2024-02-19
P007669,I000438,Meals,104.92,BRL,20.98,2025-03-13
P007670,I003196,Meals,201.9,USD,201.9,2024-03-30
P007671,I006393,Meals,157.55,EUR,171.73,2025-05-16
P007672,I004919,Travel,4978.99,USD,4978.99,2024-12-28
P007673,I006304,Meals,36.13,EUR,39.38,2024-09-02
P007674,I005778,Meals,44.11,INR,0.53,2024-04-27
P007675,I006269,Travel,326.91,EUR,356.33,2025-04-11
P007676,I006545,Meals,34.55,INR,0.41,2024-09-01
P007677,I004788,Meals,138.31,USD,138.31,2025-03-26
P007678,I005252,Lodging,529.02,MXN,30.68,2024-05-13
P007679,I000646,Meals,83.25,BRL,16.65,2025-04-27
P007680,I001090,Meals,58.6,EUR,63.87,2024-02-01
P007681,I005421,Meals,102.79,INR,1.23,2024-04-03
